25166     	1.0                 	131.876969          	163.165324          	0.8082413944766843  	0.010569850096792203	0.002518058373768282
25187     	1.0                 	538.0164540000001   	752.361022          	0.7151041033064045  	0.024348471217699924	0.007896043226813346
25208     	1.0                 	769.4819500000001   	1057.101444         	0.7279168469284583  	0.035312434109889566	0.010981894660798753
25229     	1.0                 	900.4493380000001   	1191.10186          	0.7559801291889513  	0.04344415007706939 	0.012851379376362042
25250     	1.0                 	935.2609310000001   	1225.913453         	0.7629094278321785  	0.04930000261700572 	0.014003437323801392
25270     	1.0                 	1199.4239670000002  	1556.462748         	0.770608849162126   	0.0568588214761099  	0.015479112200358152
25291     	1.0                 	1292.097866         	1708.1547779999999  	0.7564290324515313  	0.06298261256447221 	0.01701262637836032 
25312     	1.0                 	1486.556714         	1905.5444859999998  	0.7801217578081776  	0.0695342600937714  	0.018429331890800125
25333     	1.0                 	1980.774801         	2606.682796         	0.7598833291260192  	0.078386502463836   	0.020719276869857806
25354     	1.0                 	2375.467316         	3204.750134         	0.7412332371245016  	0.08774421777382901 	0.023509850472568348
25375     	1.0                 	2644.5113610000003  	3578.1325399999996  	0.7390758535177125  	0.09730948292042628 	0.026268128977388804
25395     	1.0                 	2935.9554260000004  	3961.6124619999996  	0.7411011183354866  	0.10723195392380647 	0.028971337202141786
25416     	1.0                 	3301.7818180000004  	4457.690777999999   	0.7406933281005614  	0.1177434388036061  	0.03182391720986624 
25437     	1.0                 	3660.9113020000004  	4966.381267999999   	0.7371385933634286  	0.12821552133728992 	0.03492305657217428 
25458     	1.0                 	3829.4221000000002  	5184.764168999999   	0.7385913756495105  	0.1381901158805188  	0.03782308789881651 
25479     	1.0                 	4193.346178000001   	5653.0309099999995  	0.7417872367515501  	0.14877287830759042 	0.04078113223079142 
25500     	1.0                 	4553.933484000001   	6062.560535999999   	0.7511567854800554  	0.1592898633360484  	0.04373901745502101 
25520     	1.0                 	5024.293273000001   	6795.339165999999   	0.7393734367430398  	0.170306723635446   	0.04703077048963657 
25541     	1.0                 	5183.118739000001   	6980.372365999999   	0.7425275425485808  	0.17927334219299632 	0.049478035646060035
25562     	1.0                 	5692.278221000001   	7742.659878999999   	0.7351838140842093  	0.18913993424834233 	0.052268022273341506
25583     	1.0                 	5912.269567000001   	8046.565539999999   	0.7347569018868642  	0.19869834889330876 	0.05502260948805597 
25604     	1.0                 	5996.416302000001   	8130.712274999999   	0.7375019677473462  	0.20783198650341458 	0.057560761812096725
25625     	1.0                 	6270.098111000001   	8545.082658         	0.7337668179405926  	0.21693505921111533 	0.060208078241466206
25645     	1.0                 	6564.426449000001   	8914.672175         	0.7363620691974578  	0.22624616260853883 	0.06283004789190881 
25666     	1.0                 	7062.195433000002   	9627.576665999999   	0.7335382181832217  	0.23642213256906328 	0.06570337858328451 
25687     	1.0                 	7467.672684000002   	10182.016136999999  	0.7334178794770853  	0.24664643537179523 	0.0687497247899124  
25708     	1.0                 	7860.775023000002   	10937.765408        	0.7186819912274354  	0.256906038880872   	0.07211330140307035 
25729     	1.0                 	8011.899681000002   	11139.475524        	0.7192349104532223  	0.2668811303299488  	0.07532966238988438 
25791     	0.9354838709677419  	8387.304601000002   	11693.133934        	0.7172845747205825  	0.2587902779613941  	0.07351565308564685 
25854     	0.8823529411764706  	8785.787611000002   	12331.644894        	0.7124586935904029  	0.2516707645743749  	0.07216999546569004 
25875     	0.8857142857142857  	8931.043896000001   	12505.485166999999  	0.7141701242881496  	0.2600847239237435  	0.07515806967395593 
25895     	0.8888888888888888  	9107.088888         	12717.110894        	0.7161287625711256  	0.2683945513814905  	0.07804523315171091 
25916     	0.8918918918918919  	9605.738628000001   	13506.780057        	0.7111790217552072  	0.2768364180856201  	0.08110416394859205 
26000     	0.8292682926829268  	9949.326941000001   	14045.551069        	0.7083614514035841  	0.26304257118100705 	0.07763154987112782 
26066     	0.813953488372093   	10390.993905000001  	14683.383785        	0.7076702521128035  	0.262836883680675   	0.07817129494673304 
26088     	0.8181818181818182  	10477.743689        	14796.324914        	0.7081314954827843  	0.2687573510556493  	0.08049089886018647 
26133     	0.8043478260869565  	10609.987936000001  	14928.569161000001  	0.710717003188622   	0.2682990930173807  	0.08068777656317858 
26200     	0.7755102040816326  	10913.602392        	15315.792609000002  	0.7125718316130014  	0.26204594690848537 	0.0791674522781228  
26222     	0.78                	11001.134670000001  	15403.324887000002  	0.7142051960018494  	0.2668706882868334  	0.08095606536671741 
26244     	0.7843137254901961  	11413.102797000001  	15978.869331000002  	0.7142622272314268  	0.2721009858501476  	0.08285909804870788 
26266     	0.7884615384615384  	11740.945268000001  	16363.334121000002  	0.7175154636078827  	0.2772855794626134  	0.08460099031913706 
26288     	0.7924528301886793  	11973.296988000002  	16668.74058         	0.7183084367133393  	0.2825896853409401  	0.08635967905190678 
26311     	0.7962962962962963  	12464.061759000002  	17263.381277        	0.7219942350231162  	0.2885428447414499  	0.08818022021697439 
26333     	0.8                 	12871.005824000002  	17831.776117        	0.7218016724497439  	0.2947289437513603  	0.09009104034090659 
26355     	0.8035714285714286  	13009.554955000001  	18026.932532000003  	0.721673248174999   	0.30089178245603293 	0.09197785317604709 
26400     	0.7931034482758621  	13373.171234000001  	18540.218543000003  	0.7213060192890305  	0.3011433455626761  	0.09202003117185426 
26422     	0.7966101694915254  	13435.155369000002  	18620.340171000003  	0.7215311452754447  	0.3065783538777086  	0.0936328213182721  
26444     	0.8                 	13886.978820000002  	19318.624532        	0.7188389006161985  	0.31171476596037956 	0.09519951340260453 
26466     	0.8032786885245902  	14162.875853000001  	19600.257644        	0.7225862083162727  	0.31704560465080656 	0.09675733626111173 
26488     	0.8064516129032258  	14489.438320000001  	20091.660157000002  	0.7211668028812359  	0.32253323491892105 	0.09839599613560915 
26511     	0.8095238095238095  	14593.187951000002  	20206.840194        	0.7221904964306664  	0.3280145368887457  	0.09999743681948389 
26533     	0.8125              	14716.872516000001  	20424.034897        	0.7205663616527457  	0.33348164557231985 	0.10160477633354596 
26555     	0.8153846153846154  	14941.690352000001  	20675.274361        	0.7226840181712257  	0.3391409848406951  	0.10319644064569007 
26577     	0.8181818181818182  	15295.91212         	21248.888274        	0.7198452889752345  	0.3446778046334969  	0.10480037472867929 
26600     	0.8208955223880597  	15383.784113000002  	21383.742389        	0.7194149570803643  	0.3501157697506442  	0.10639185015179364 
26644     	0.8115942028985508  	15478.951230000002  	21506.913362        	0.7197197928620178  	0.35035683383858546 	0.10638800730211295 
26666     	0.8142857142857143  	15760.277815000003  	21905.937206        	0.7194523414722147  	0.35574977583787065 	0.1079582424575338  
26688     	0.8169014084507042  	15889.254296000003  	22051.458854999997  	0.720553429162227   	0.36097418306978385 	0.10933990498145371 
26777     	0.7866666666666666  	16156.633816000003  	22440.995268        	0.7199606623080014  	0.35121463766408934 	0.10610913651014767 
26800     	0.7894736842105263  	16559.531072        	23126.937432        	0.7160278407242592  	0.35562503705217086 	0.10734294084358192 
26822     	0.7922077922077922  	16836.372079        	23538.693761        	0.7152636526881234  	0.3601586900034097  	0.10861842226486616 
26844     	0.7948717948717948  	16946.59931         	23669.666179        	0.7159627508830361  	0.3645644729153369  	0.10986433582298201 
26866     	0.7974683544303798  	17405.339996000002  	24323.973216        	0.7155631952657715  	0.3693026029572905  	0.11120316811325956 
26888     	0.8                 	17880.479242        	24966.848875        	0.7161688417918138  	0.37405462416678065 	0.11257253718570304 
26933     	0.7926829268292683  	18032.58972         	25158.767351        	0.7167517179367394  	0.3733424498008536  	0.11221483318697821 
26955     	0.7951807228915663  	18396.337191        	25633.472890999998  	0.7176685449227216  	0.37727037456452067 	0.11324710500255881 
26977     	0.7976190476190477  	18477.356958        	25727.540258999998  	0.7181936855209569  	0.3808252308436271  	0.11410895121618851 
